T,1.00%,2.50%,5.00%,99.00%,97.50%,95.00%,1.00%,2.50%,5.00%,99.00%,97.50%,95.00%,1.00%,2.50%,5.00%,99.00%,97.50%,95.00%
1236,-1.9149,-1.4684,-1.2126,2.0071,1.6923,1.4205,-2.3181,-1.6224,-1.2374,2.2206,1.7985,1.4846,-2.4526,-1.727,-1.4149,2.6829,2.0985,1.7058
1237,-1.8381,-1.5179,-1.2247,2.3493,1.8334,1.3715,-2.2933,-1.6376,-1.3614,2.4203,1.9628,1.5137,-2.6159,-1.9956,-1.4822,2.6932,2.0017,1.7092
1238,-1.811,-1.4548,-1.1638,2.1378,1.7701,1.4653,-2.4354,-1.7436,-1.4327,2.3162,1.8567,1.4959,-2.8599,-2.1345,-1.5561,2.5462,2.0574,1.6883
1239,-1.9807,-1.434,-1.1929,1.9271,1.5229,1.2861,-2.1419,-1.7842,-1.4751,2.3021,1.9769,1.56,-2.1802,-1.8369,-1.5244,2.6094,2.0918,1.6324
1240,-2.0237,-1.6156,-1.2629,2.2433,1.6811,1.3062,-2.2839,-1.6613,-1.2937,2.5045,1.919,1.5717,-2.2677,-1.7901,-1.3345,2.6722,1.9543,1.5517
1241,-1.8031,-1.3244,-1.0768,2.136,1.7058,1.3371,-1.9178,-1.7032,-1.3715,2.5868,1.879,1.5163,-2.1457,-1.6447,-1.3676,2.8176,1.9721,1.6054
1242,-1.9109,-1.5355,-1.1231,1.9297,1.6237,1.384,-1.8867,-1.5199,-1.1678,2.4891,1.8651,1.4746,-2.5697,-2.1161,-1.6497,2.548,2.124,1.763
1243,-1.8951,-1.5312,-1.1538,1.7921,1.4751,1.2835,-2.0661,-1.4882,-1.2167,2.1614,1.7596,1.4523,-2.3331,-1.8194,-1.4621,2.6441,2.0767,1.6518
1244,-2.2963,-1.7319,-1.427,2.3034,1.896,1.545,-2.0917,-1.5091,-1.2544,2.2081,1.8528,1.4146,-2.5197,-1.9716,-1.5307,2.8139,2.1673,1.5888
1245,-2.1547,-1.7326,-1.4233,2.3901,1.9468,1.603,-1.9974,-1.5301,-1.2069,2.1318,1.7663,1.4089,-2.3953,-1.8759,-1.4647,2.3644,2.0458,1.6462
1246,-2.101,-1.5659,-1.2559,2.0529,1.7408,1.4584,-1.9469,-1.4645,-1.264,2.1093,1.6489,1.3924,-2.4014,-1.8421,-1.5134,2.6206,2.1385,1.5985
1247,-2.0385,-1.7088,-1.4667,2.1874,1.8325,1.5143,-1.923,-1.5299,-1.2356,2.0401,1.7026,1.4092,-2.3936,-1.7915,-1.4275,2.3453,1.8835,1.629
1248,-2.2561,-1.8223,-1.3744,2.0127,1.8268,1.5249,-2.5164,-1.8997,-1.4226,2.4662,2.1437,1.6247,-2.4053,-1.9342,-1.3895,2.425,2.0337,1.609
1249,-2.4423,-1.731,-1.3459,2.2011,1.7818,1.4845,-2.538,-1.9704,-1.3032,2.3678,1.9347,1.5518,-2.7056,-1.8799,-1.5026,2.8775,2.206,1.6474
1250,-2.1119,-1.6843,-1.3236,2.0939,1.7038,1.4095,-2.0812,-1.6583,-1.3926,2.3582,1.9959,1.5843,-2.4781,-1.9366,-1.5316,2.5158,2.0746,1.6582
