T,1.00%,2.50%,5.00%,99.00%,97.50%,95.00%,1.00%,2.50%,5.00%,99.00%,97.50%,95.00%,1.00%,2.50%,5.00%,99.00%,97.50%,95.00%
1222,-2.9214,-2.295,-1.8179,3.2532,2.5149,2.1121,-3.0626,-2.6646,-2.0986,3.8071,2.8594,2.4486,-4.1946,-2.853,-2.3985,4.2672,3.4502,2.5819
1223,-2.8084,-2.3323,-1.8653,3.314,2.594,2.1942,-3.5757,-2.9009,-2.3356,3.6571,2.8143,2.2246,-3.6854,-2.982,-2.2975,3.9984,2.919,2.3565
1224,-3.4108,-2.496,-1.9852,3.2638,2.6322,2.2189,-3.0647,-2.2547,-1.7434,3.618,2.8246,2.337,-3.4122,-2.6195,-2.0325,4.1453,3.1084,2.5173
1225,-2.9359,-2.3671,-1.9484,3.1301,2.5485,2.0736,-3.3084,-2.61,-2.1323,3.6353,2.633,2.2445,-3.9448,-2.7481,-2.2495,4.3713,3.1236,2.4989
1226,-2.9417,-2.2911,-1.7947,2.9675,2.4741,2.091,-3.1966,-2.5156,-1.9917,3.5341,2.9269,2.287,-3.4439,-2.7639,-2.1873,3.7484,2.9533,2.4446
1227,-2.7779,-2.273,-1.7744,2.9804,2.464,1.9744,-3.36,-2.4385,-1.8592,3.179,2.7523,2.2007,-3.8823,-2.7313,-2.2473,3.6799,2.8555,2.5042
1228,-2.7206,-2.0038,-1.6706,2.9481,2.3721,1.9136,-3.5211,-2.7779,-2.1725,4.1821,3.1647,2.5848,-3.5302,-2.9179,-2.2252,4.1555,2.8728,2.4081
1229,-2.7787,-2.1594,-1.8421,3.1453,2.4293,1.9937,-3.248,-2.4225,-1.9273,3.2715,2.9336,2.3373,-3.7951,-2.8824,-2.3362,4.3496,3.4808,2.8814
1230,-3.1767,-2.7172,-2.1421,3.4705,2.7924,2.3706,-3.2636,-2.604,-2.0055,3.4046,2.7558,2.2262,-3.8733,-3.0828,-2.4256,4.2431,3.49,2.8537
1231,-3.1423,-2.4798,-2.0106,3.1839,2.5756,2.2134,-3.013,-2.5159,-1.8847,3.0655,2.6392,2.075,-3.5304,-2.8066,-2.1421,3.9756,3.418,2.4853
1232,-2.6226,-2.1386,-1.7825,3.2703,2.7674,2.3518,-3.1932,-2.3671,-1.9397,3.3258,2.7551,2.2106,-3.9018,-3.2689,-2.7643,4.4335,3.3926,2.9988
1233,-2.9005,-2.1785,-1.8693,2.8145,2.3452,2.0214,-2.9564,-2.3243,-2.0101,3.2079,2.5666,2.1303,-3.9067,-3.0085,-2.2999,3.9295,2.8843,2.527
1234,-2.7162,-2.148,-1.8996,2.6815,2.2362,1.9015,-3.3617,-2.4641,-2.0154,3.413,2.7716,2.2935,-4.254,-3.272,-2.4144,4.076,3.0452,2.639
1235,-2.3832,-1.957,-1.5972,2.7083,2.1656,1.7097,-3.5793,-2.77,-2.1122,3.4572,2.8578,2.3557,-4.2781,-3.2083,-2.6019,4.8342,3.6737,2.8123
1236,-2.6122,-2.0987,-1.6861,3.1045,2.5624,1.9892,-2.9349,-2.2967,-1.7557,3.1625,2.5968,2.2366,-3.6956,-2.999,-2.299,3.9885,3.271,2.7418
1237,-2.2351,-1.7817,-1.4327,2.5993,2.1345,1.7757,-3.2799,-2.4693,-1.915,3.0625,2.6219,2.2642,-3.3769,-2.7665,-2.2843,3.9033,3.072,2.7224
1238,-2.0182,-1.7961,-1.3918,2.7166,2.1449,1.6196,-2.8557,-2.2966,-1.8979,3.0972,2.6238,2.058,-3.6709,-3.179,-2.3805,3.8076,3.2084,2.6576
1239,-2.0967,-1.5217,-1.2704,2.3131,1.9213,1.5621,-2.9157,-2.2959,-1.7683,3.1342,2.4499,2.0007,-3.9621,-3.1331,-2.2115,4.2264,3.1451,2.509
1240,-2.0863,-1.7467,-1.3995,2.4001,1.9183,1.6067,-3.0987,-2.4654,-1.8572,2.9381,2.3923,1.911,-3.7618,-2.9215,-2.3098,4.3604,3.2623,2.662
1241,-1.9765,-1.6139,-1.2686,2.3066,1.7022,1.4595,-2.7742,-2.3598,-1.8695,2.8922,2.393,1.9667,-4.0146,-3.3173,-2.6178,4.5465,3.5596,2.7145
1242,-1.9806,-1.6224,-1.2268,2.215,1.7813,1.4656,-2.6158,-2.0703,-1.7647,2.8669,2.023,1.7144,-3.8731,-3.0357,-2.3924,3.6565,3.2101,2.435
1243,-2.2464,-1.6493,-1.2212,2.0402,1.7821,1.464,-2.3922,-2.0117,-1.6015,2.7039,2.2399,1.8265,-4.0203,-3.2109,-2.4622,4.5944,3.2689,2.533
1244,-2.149,-1.5788,-1.2773,2.1417,1.8375,1.4821,-2.7612,-2.2229,-1.5719,2.4915,2.0702,1.7188,-4.0591,-2.9824,-2.4071,3.9876,3.0837,2.4175
1245,-2.1626,-1.6138,-1.2777,2.0019,1.7472,1.4782,-2.0957,-1.7161,-1.4242,2.4313,2.0836,1.5718,-3.7269,-2.8797,-2.3995,4.3994,3.519,2.7523
1246,-2.4096,-2.179,-1.7523,2.7384,2.2368,1.898,-2.5338,-2.1213,-1.601,2.516,1.9895,1.717,-3.3654,-2.7961,-2.2359,4.3531,3.2885,2.8212
1247,-2.7318,-2.1646,-1.7675,2.6401,2.2801,1.956,-2.1,-1.6631,-1.2807,2.3495,1.9041,1.5293,-4.5144,-3.1652,-2.3266,4.3934,3.2036,2.6189
1248,-3.1103,-2.6948,-2.156,3.3376,3.0311,2.4146,-2.3048,-1.6792,-1.3134,2.1402,1.917,1.561,-3.5258,-2.6119,-2.0563,3.9402,3.2694,2.5731
1249,-3.9025,-3.1967,-2.7357,4.7945,3.6638,2.7832,-2.6751,-2.0434,-1.5095,2.8411,2.3274,1.8304,-3.677,-2.8922,-2.3774,4.2458,3.3479,2.6923
1250,-5.0817,-4.1301,-3.4783,4.9306,4.2592,3.6436,-3.1307,-2.3646,-1.888,3.2165,2.5435,2.0169,-3.9012,-2.6247,-2.2424,4.4693,3.5811,2.6288
1251,-4.4849,-3.8047,-3.0128,4.9044,3.7889,3.3598,-2.7699,-2.2431,-1.7719,3.0948,2.404,1.9782,-3.4014,-2.6851,-2.19,4.2416,3.0256,2.3532
1252,-4.408,-3.4607,-2.8727,4.6228,3.8122,3.0265,-3.2334,-2.5402,-2.1264,3.5614,2.8937,2.4231,-3.8353,-2.9026,-2.3204,4.1045,3.1243,2.6862
1253,-4.2674,-3.3377,-2.5578,4.7244,3.7535,3.0037,-4.0297,-3.3658,-2.6184,4.5923,3.6198,3.0201,-3.9505,-2.9834,-2.4027,4.2663,3.3463,2.6906
1254,-4.2652,-3.061,-2.486,4.0841,3.4726,3.0474,-5.1066,-4.1265,-3.2569,5.3635,4.2482,3.5223,-2.9855,-2.463,-2.049,3.7767,2.8171,2.4055
1255,-3.8619,-3.3504,-2.5025,3.8016,3.2282,2.5326,-4.567,-3.5744,-3.0223,5.4567,3.6947,3.23,-3.5406,-2.7009,-2.0627,3.3203,2.8697,2.2942
1256,-3.8761,-3.1253,-2.5201,4.2981,3.3757,2.8087,-4.4184,-3.4373,-2.6812,4.4646,3.5794,3.1002,-3.9026,-3.0798,-2.171,3.724,2.9036,2.2649
1257,-3.5298,-2.7784,-2.1447,3.8536,3.0321,2.5368,-5.0233,-3.7343,-2.9553,4.2398,3.6514,2.9497,-3.5066,-2.6177,-2.038,3.7266,2.9783,2.4393
