T,1.00%,2.50%,5.00%,99.00%,97.50%,95.00%,1.00%,2.50%,5.00%,99.00%,97.50%,95.00%,1.00%,2.50%,5.00%,99.00%,97.50%,95.00%
1257,-2.6819,-2.0505,-1.7402,2.5786,2.266,1.7736,-2.4955,-2.0834,-1.6133,2.8451,2.2067,1.7867,-2.9007,-2.3615,-1.8804,2.9847,2.3763,1.9742
1258,-2.7263,-2.0847,-1.712,2.4033,2.1306,1.7352,-2.7248,-2.1597,-1.8164,3.1915,2.4709,2.1165,-3.1683,-2.3534,-1.939,3.4741,2.6535,2.092
1259,-2.2119,-1.9321,-1.6334,2.4764,1.9406,1.6459,-2.4421,-2.1243,-1.7447,2.6356,2.1147,1.703,-3.9626,-2.7904,-2.063,3.4756,2.5149,2.036
1260,-2.4429,-2.063,-1.5976,2.7107,2.0234,1.6661,-2.4374,-1.9554,-1.5987,2.4887,2.1158,1.8175,-3.0732,-2.5798,-2.0618,3.4722,2.9164,2.3771
1261,-2.4642,-1.9519,-1.5259,2.6187,2.0703,1.7784,-2.6965,-2.1581,-1.7886,2.8411,2.2535,1.85,-2.7782,-2.1707,-1.8433,3.2334,2.4544,1.8826
1262,-2.4279,-1.9549,-1.575,2.3011,1.9507,1.6096,-2.6712,-2.0098,-1.6234,2.7481,2.0783,1.7754,-2.8475,-2.4115,-1.8799,3.2901,2.4753,1.9725
1263,-2.2928,-1.7935,-1.4657,2.3261,1.8962,1.5629,-2.4143,-2.0559,-1.636,2.3872,1.985,1.5648,-3.2402,-2.4434,-2.0318,3.4171,2.6383,2.1517
1264,-2.9247,-2.1987,-1.8759,2.5137,2.193,1.9076,-2.5145,-2.0867,-1.6251,2.8551,2.1997,1.783,-3.5361,-2.6191,-1.9788,3.2058,2.627,2.0922
1265,-2.6417,-2.0454,-1.6933,2.6454,2.2131,1.8887,-2.8526,-2.0837,-1.527,3.0933,2.2669,1.801,-3.5665,-2.4121,-1.9665,3.8309,3.0014,2.31
1266,-2.4578,-2.2028,-1.717,2.5128,2.2357,1.9378,-2.2941,-1.7938,-1.5354,2.3262,2.0693,1.6812,-3.3836,-2.804,-2.3078,3.2788,2.8921,2.3595
1267,-2.5918,-2.1263,-1.7271,2.581,2.0802,1.8083,-2.4348,-1.8603,-1.5084,2.4261,1.927,1.5735,-2.9139,-2.3823,-1.9814,3.7328,2.5111,2.0398
1268,-2.5048,-2.1216,-1.6048,2.6442,2.1634,1.8613,-2.5447,-2.1378,-1.7437,2.5365,2.2199,1.8838,-3.3184,-2.5665,-2.1066,3.2199,2.5369,2.0173
1269,-2.508,-2.0296,-1.6283,2.4852,2.1914,1.7833,-2.8153,-2.1673,-1.8193,3.0712,2.484,2.1208,-2.9104,-2.2689,-1.853,3.0482,2.2454,1.9176
1270,-2.3085,-1.9387,-1.5814,2.494,2.1267,1.6962,-2.676,-2.2876,-1.8588,2.9248,2.5363,1.9843,-2.9522,-2.5153,-2.0436,3.5302,2.87,2.2475
1271,-2.4559,-1.953,-1.4672,2.4859,2.0397,1.6745,-2.5661,-2.2022,-1.7733,3.0995,2.4032,2.0361,-3.1961,-2.5129,-1.8774,3.0014,2.404,1.9807
1272,-2.4456,-1.7827,-1.3814,2.4585,1.9983,1.6028,-2.4611,-2.0466,-1.6821,2.7823,2.3543,1.9127,-3.3114,-2.4775,-1.9392,3.1253,2.5554,1.9384
1273,-1.9186,-1.7562,-1.4158,2.3988,1.9017,1.5303,-2.6733,-2.024,-1.6138,2.7908,2.2943,1.9358,-3.016,-2.3121,-1.9194,3.4526,2.5104,1.9924
1274,-2.2374,-1.8343,-1.4255,2.3609,1.9612,1.6386,-2.3647,-1.9187,-1.5284,2.2621,1.901,1.6393,-2.9785,-2.5723,-1.9617,3.0186,2.6301,2.1119
1275,-2.0254,-1.6455,-1.3454,2.1405,1.7171,1.4537,-2.3616,-1.9632,-1.4881,2.645,2.1993,1.8754,-2.6494,-2.0498,-1.6892,3.1096,2.2693,1.9238
