T,1.00%,2.50%,5.00%,99.00%,97.50%,95.00%,1.00%,2.50%,5.00%,99.00%,97.50%,95.00%,1.00%,2.50%,5.00%,99.00%,97.50%,95.00%
1222,-2.6679,-2.2586,-1.8284,3.071,2.5178,2.0139,-3.17,-2.4786,-1.9348,3.9091,3.1003,2.5115,-3.4541,-2.741,-2.1935,4.1496,3.351,2.5382
1223,-3.1497,-2.5846,-2.0976,3.2524,2.8069,2.3693,-3.224,-2.4774,-1.9141,3.2151,2.6778,2.2513,-3.5322,-2.7743,-2.0568,4.1227,3.0224,2.5217
1224,-3.0738,-2.4446,-2.023,3.6278,2.926,2.4227,-3.6517,-2.5783,-1.9633,3.0327,2.405,2.071,-3.4413,-2.675,-2.1928,4.674,3.6961,2.8306
1225,-3.3633,-2.5467,-2.1013,3.0739,2.6321,2.1695,-3.041,-2.6009,-2.0288,3.2183,2.7964,2.3354,-3.6413,-2.8698,-2.1812,4.0493,3.1699,2.6054
1226,-3.0646,-2.5799,-2.1338,3.5676,2.8705,2.3714,-2.9984,-2.394,-1.7804,3.6821,2.7191,2.2063,-3.5847,-2.8574,-2.0775,3.3798,2.7078,2.2569
1227,-3.1538,-2.3128,-1.8775,3.2432,2.544,2.124,-3.2989,-2.6146,-2.036,3.4856,2.9306,2.3112,-3.6275,-2.7484,-2.1117,3.2438,2.6437,2.2796
1228,-3.0827,-2.0939,-1.6986,2.9515,2.5074,2.0655,-3.7717,-2.7864,-2.2222,3.3761,2.8934,2.4048,-3.2471,-2.5126,-1.8715,3.7523,3.0979,2.4112
1229,-2.6687,-2.2547,-1.8274,2.864,2.3987,1.997,-3.577,-2.7736,-2.2048,3.8387,3.0671,2.5486,-3.6968,-2.911,-2.2424,3.7114,3.0222,2.3841
1230,-2.9385,-2.4178,-2.0134,2.9527,2.5478,2.091,-3.0294,-2.483,-1.9944,3.8954,3.0114,2.4256,-3.8539,-3.0785,-2.2809,3.8847,3.1682,2.3978
1231,-3.4975,-2.6981,-2.0995,3.2222,2.6778,2.3398,-3.1402,-2.6151,-2.1017,3.3477,2.7193,2.2474,-3.7198,-2.7844,-2.0881,3.9933,3.2738,2.6416
1232,-2.9042,-2.3888,-1.8424,3.1577,2.6585,2.1614,-3.1756,-2.4436,-1.7696,3.4046,2.7019,2.3018,-3.5605,-2.9536,-2.3036,4.4385,3.6627,2.802
1233,-2.7609,-2.2809,-1.9001,3.3394,2.8026,2.2112,-3.3365,-2.4825,-1.969,4.1674,3.1584,2.5723,-4.0034,-2.8943,-2.3148,3.8469,2.9428,2.3987
1234,-2.6183,-2.2025,-1.7351,2.9229,2.3301,1.9762,-3.3417,-2.8627,-2.1152,3.2977,2.7258,2.2242,-3.3309,-2.7158,-2.2015,4.2572,3.3244,2.6834
1235,-2.8157,-2.118,-1.7133,3.4588,2.6037,2.0654,-3.3526,-2.851,-2.4115,4.0219,3.2037,2.5359,-3.7485,-2.895,-2.1792,4.447,3.5334,2.7567
1236,-2.6504,-2.1297,-1.7049,2.7366,2.3565,2.0438,-2.8584,-2.2321,-1.7645,3.8241,2.7215,2.1817,-3.5467,-3.0011,-2.3413,3.9518,3.226,2.5629
1237,-2.8538,-1.9827,-1.6035,2.5365,2.1301,1.8137,-3.211,-2.4559,-2.0201,3.8056,2.8592,2.3324,-3.2522,-2.8455,-2.2477,4.0942,3.2561,2.7951
1238,-2.5045,-2.048,-1.5043,2.6325,2.3514,1.9471,-2.9979,-2.3067,-1.7616,3.5688,2.7186,2.2515,-3.6241,-2.9292,-2.1891,4.4525,3.4696,2.76
1239,-2.4993,-1.8324,-1.449,2.5963,2.0765,1.6687,-2.6936,-2.1922,-1.7436,3.1551,2.6629,2.1116,-3.0864,-2.5218,-1.9537,4.6082,3.3332,2.7364
1240,-2.2521,-1.6399,-1.2372,2.4892,1.9825,1.6506,-2.6968,-2.2189,-1.7131,3.2089,2.7159,2.4389,-3.3145,-2.777,-2.2404,4.2345,3.293,2.5745
1241,-2.001,-1.5721,-1.2563,2.5522,1.9162,1.5944,-2.7836,-2.1349,-1.6609,3.3161,2.581,2.1062,-3.7532,-2.9406,-2.2249,4.7776,3.5317,2.6817
1242,-1.7489,-1.4857,-1.1659,2.4995,1.9462,1.5634,-2.5622,-2.0749,-1.6594,3.027,2.3662,1.8679,-3.7822,-2.9677,-2.3167,3.9913,3.4239,2.7453
1243,-1.8169,-1.4892,-1.1357,2.3856,1.844,1.5778,-2.454,-1.9284,-1.5435,2.631,2.1722,1.8414,-3.8597,-2.9673,-2.1471,4.1329,3.0159,2.5608
1244,-2.0983,-1.7731,-1.392,2.4026,1.9092,1.6151,-2.3636,-1.8728,-1.3464,2.7419,2.1185,1.872,-3.9894,-3.2784,-2.3774,4.2184,3.3687,2.6342
1245,-1.9085,-1.6052,-1.2754,2.2855,1.8581,1.5338,-2.5894,-1.9185,-1.4779,2.4862,2.1757,1.7432,-4.1076,-3.0088,-2.3876,4.4321,3.3622,2.8258
1246,-2.7986,-2.3297,-1.7822,2.8951,2.2532,1.8926,-2.1763,-1.6887,-1.2564,2.5999,2.1398,1.8211,-3.5003,-2.8943,-2.3195,4.2378,3.0393,2.5201
1247,-2.1505,-1.7928,-1.4898,2.611,2.1817,1.8059,-2.3066,-1.8887,-1.4589,2.519,2.0428,1.6389,-3.4249,-2.6721,-2.276,4.1279,3.2647,2.6398
