T,1.00%,2.50%,5.00%,99.00%,97.50%,95.00%,1.00%,2.50%,5.00%,99.00%,97.50%,95.00%,1.00%,2.50%,5.00%,99.00%,97.50%,95.00%
1236,-1.8094,-1.5457,-1.2619,2.296,1.7971,1.5095,-1.8347,-1.4719,-1.2175,2.3861,1.8536,1.5541,-3.0524,-2.274,-1.6131,2.8585,2.1668,1.7211
1237,-2.1309,-1.6691,-1.2495,2.0605,1.7436,1.4228,-2.0771,-1.6354,-1.2517,2.2619,1.7694,1.5015,-2.7174,-1.9124,-1.5816,2.5994,2.0203,1.5956
1238,-1.8435,-1.4005,-1.1852,2.0888,1.6721,1.3819,-2.3437,-1.8516,-1.466,2.5561,2.1572,1.6741,-2.1306,-1.7641,-1.4354,2.3207,1.8968,1.5548
1239,-1.7629,-1.4187,-1.1408,2.0008,1.6013,1.3515,-2.252,-1.7413,-1.4808,2.7218,2.05,1.6902,-2.6044,-1.9169,-1.4632,2.5334,1.9493,1.5395
1240,-1.722,-1.383,-1.1446,2.197,1.6179,1.2704,-1.98,-1.6824,-1.3411,2.444,1.7644,1.4233,-2.458,-2.0648,-1.453,2.7619,2.1067,1.6505
1241,-1.7982,-1.3665,-1.0216,1.9143,1.5796,1.3372,-1.9571,-1.5073,-1.2124,2.3553,1.8908,1.5156,-2.2877,-1.8205,-1.5045,2.4653,1.9013,1.4791
1242,-1.6726,-1.2559,-1.1093,1.9111,1.531,1.2081,-1.8895,-1.5358,-1.2117,2.3969,1.7802,1.5406,-2.8601,-2.0125,-1.539,2.5919,2.1577,1.7346
1243,-1.7446,-1.4879,-1.1837,2.2543,1.9078,1.4324,-2.0063,-1.5552,-1.1942,2.1935,1.6728,1.3199,-2.5224,-1.907,-1.4844,2.6665,2.0854,1.631
1244,-2.1333,-1.8144,-1.419,2.3034,1.8528,1.5669,-1.9937,-1.5276,-1.132,2.1617,1.8006,1.3716,-2.6645,-2.0652,-1.626,2.805,2.1554,1.815
1245,-2.1724,-1.7243,-1.341,2.2614,1.9616,1.5254,-1.8604,-1.4673,-1.1204,2.247,1.7043,1.2709,-2.9994,-1.9024,-1.5092,2.6781,2.1731,1.7335
1246,-2.1532,-1.6188,-1.2928,2.2463,1.9462,1.5168,-2.1021,-1.587,-1.2452,1.9291,1.6082,1.3804,-2.4246,-2.0285,-1.5855,2.7339,2.0758,1.7363
1247,-1.9382,-1.7006,-1.2383,2.3165,1.7299,1.4231,-2.0781,-1.7284,-1.3721,2.401,1.8924,1.3833,-2.3329,-1.8114,-1.4807,3.0833,2.3039,1.6752
1248,-2.3015,-1.8944,-1.5474,2.3108,1.9096,1.5988,-2.0301,-1.7048,-1.3825,2.3289,1.9153,1.6386,-2.9259,-1.8957,-1.4251,2.7834,2.0744,1.6645
1249,-2.1257,-1.7666,-1.3932,2.2399,1.8015,1.4105,-2.3259,-1.8908,-1.4768,2.3985,2.0814,1.6947,-2.4324,-1.9157,-1.5537,2.6776,2.1641,1.768
1250,-2.1191,-1.6715,-1.4042,2.7101,2.0871,1.639,-2.5332,-1.8292,-1.4132,2.3186,1.8345,1.5224,-2.5866,-2.1098,-1.6478,2.7621,2.1648,1.6534
1251,-1.9098,-1.5062,-1.2221,2.13,1.7258,1.421,-2.0815,-1.5884,-1.3654,2.1875,1.8099,1.4236,-2.3876,-1.9085,-1.3997,2.575,2.0194,1.5371
1252,-1.8204,-1.3858,-1.2081,2.15,1.7743,1.5002,-2.7146,-1.9797,-1.4951,2.6211,2.0116,1.7484,-2.2058,-1.8047,-1.5328,2.6648,2.3492,1.8685
1253,-1.7734,-1.4687,-1.2193,1.8086,1.5391,1.3062,-2.0197,-1.6359,-1.3428,2.4116,1.9559,1.6396,-2.3652,-1.8876,-1.536,2.7184,1.9452,1.6031
1254,-1.9378,-1.5138,-1.2511,2.1916,1.7351,1.4272,-2.1366,-1.8244,-1.5226,2.656,2.1837,1.7116,-2.8396,-2.0734,-1.6881,2.7264,2.1729,1.7598
1255,-1.7667,-1.4646,-1.2451,1.9936,1.5889,1.3299,-1.8413,-1.4527,-1.1799,2.2074,1.8542,1.5242,-2.3936,-1.9076,-1.4461,2.508,1.8608,1.6114
1256,-1.4813,-1.2539,-1.027,2.1267,1.5586,1.206,-2.1137,-1.5267,-1.2148,2.4169,1.9491,1.5984,-2.4854,-1.9956,-1.4629,2.4669,1.9309,1.5306
1257,-1.8819,-1.4883,-1.188,1.8377,1.6133,1.2589,-1.9689,-1.6664,-1.3578,2.086,1.7695,1.4928,-2.257,-1.6722,-1.2768,2.6299,2.1734,1.6992
